#:t M1mx M1my M1mz
116.3 0.817464 0.342644 -0.462976
116.35 0.817627 0.344818 -0.461072
116.4 0.817789 0.346981 -0.459157
116.45 0.817951 0.349133 -0.457233
116.5 0.818113 0.351275 -0.455298
116.55 0.818275 0.353406 -0.453354
116.6 0.818437 0.355527 -0.451399
116.65 0.818599 0.357637 -0.449435
116.7 0.81876 0.359736 -0.447461
116.75 0.818922 0.361825 -0.445477
116.8 0.819083 0.363903 -0.443484
116.85 0.819244 0.365969 -0.441481
116.9 0.819405 0.368025 -0.439469
116.95 0.819566 0.37007 -0.437447
117.0 0.819727 0.372105 -0.435415
117.05 0.819887 0.374128 -0.433374
117.1 0.820048 0.376139 -0.431324
117.15 0.820208 0.37814 -0.429265
117.2 0.820368 0.38013 -0.427197
117.25 0.820529 0.382108 -0.425119
117.3 0.820688 0.384076 -0.423032
117.35 0.820848 0.386032 -0.420936
117.4 0.821008 0.387976 -0.418832
117.45 0.821168 0.38991 -0.416718
117.5 0.821327 0.391832 -0.414596
117.55 0.821486 0.393742 -0.412465
117.6 0.821646 0.395641 -0.410325
117.65 0.821805 0.397528 -0.408177
117.7 0.821964 0.399404 -0.40602
117.75 0.822123 0.401269 -0.403854
117.8 0.822281 0.403121 -0.40168
117.85 0.82244 0.404962 -0.399498
117.9 0.822598 0.406792 -0.397307
117.95 0.822757 0.408609 -0.395108
118.0 0.822915 0.410415 -0.392901
118.05 0.823073 0.412209 -0.390685
118.1 0.823231 0.413991 -0.388462
118.15 0.823388 0.415761 -0.386231
118.2 0.823546 0.417519 -0.383991
118.25 0.823704 0.419266 -0.381744
118.3 0.823861 0.421 -0.379489
118.35 0.824018 0.422722 -0.377226
118.4 0.824176 0.424433 -0.374955
118.45 0.824333 0.426131 -0.372677
118.5 0.824489 0.427817 -0.370392
118.55 0.824646 0.429491 -0.368098
118.6 0.824803 0.431152 -0.365798
118.65 0.824959 0.432802 -0.363489
118.7 0.825116 0.434439 -0.361174
118.75 0.825272 0.436064 -0.358851
118.8 0.825428 0.437676 -0.356522
118.85 0.825584 0.439277 -0.354185
118.9 0.82574 0.440864 -0.351841
118.95 0.825896 0.44244 -0.34949
119.0 0.826051 0.444003 -0.347132
119.05 0.826207 0.445553 -0.344767
119.1 0.826362 0.447091 -0.342395
119.15 0.826518 0.448617 -0.340017
119.2 0.826673 0.45013 -0.337632
119.25 0.826828 0.45163 -0.335241
119.3 0.826983 0.453118 -0.332843
119.35 0.827137 0.454593 -0.330438
119.4 0.827292 0.456055 -0.328027
119.45 0.827447 0.457505 -0.32561
119.5 0.827601 0.458942 -0.323186
119.55 0.827755 0.460366 -0.320757
119.6 0.827909 0.461777 -0.318321
119.65 0.828063 0.463176 -0.315879
119.7 0.828217 0.464562 -0.313431
119.75 0.828371 0.465935 -0.310977
119.8 0.828524 0.467295 -0.308517
119.85 0.828678 0.468642 -0.306052
119.9 0.828831 0.469976 -0.303581
119.95 0.828985 0.471297 -0.301104
120.0 0.829138 0.472606 -0.298621
120.05 0.829291 0.473901 -0.296133
120.1 0.829444 0.475183 -0.29364
120.15 0.829596 0.476452 -0.291141
120.2 0.829749 0.477709 -0.288637
120.25 0.829901 0.478952 -0.286127
120.3 0.830054 0.480182 -0.283613
120.35 0.830206 0.481399 -0.281093
120.4 0.830358 0.482602 -0.278568
120.45 0.83051 0.483793 -0.276039
120.5 0.830662 0.48497 -0.273504
120.55 0.830814 0.486135 -0.270964
120.6 0.830965 0.487285 -0.26842
120.65 0.831117 0.488423 -0.265871
120.7 0.831268 0.489548 -0.263318
120.75 0.83142 0.490659 -0.260759
120.8 0.831571 0.491757 -0.258197
120.85 0.831722 0.492841 -0.255629
120.9 0.831873 0.493913 -0.253058
120.95 0.832023 0.494971 -0.250482
121.0 0.832174 0.496015 -0.247902
121.05 0.832324 0.497046 -0.245318
121.1 0.832475 0.498064 -0.24273
121.15 0.832625 0.499069 -0.240137
121.2 0.832775 0.50006 -0.237541
121.25 0.832925 0.501037 -0.234941
121.3 0.833075 0.502001 -0.232337
121.35 0.833225 0.502952 -0.22973
121.4 0.833375 0.503889 -0.227118
121.45 0.833524 0.504813 -0.224503
121.5 0.833674 0.505723 -0.221885
121.55 0.833823 0.50662 -0.219263
121.6 0.833972 0.507503 -0.216637
121.65 0.834121 0.508372 -0.214009
121.7 0.83427 0.509228 -0.211377
121.75 0.834419 0.510071 -0.208742
121.8 0.834567 0.5109 -0.206103
121.85 0.834716 0.511715 -0.203462
121.9 0.834864 0.512517 -0.200818
121.95 0.835013 0.513305 -0.198171
122.0 0.835161 0.51408 -0.195521
122.05 0.835309 0.514841 -0.192868
122.1 0.835457 0.515588 -0.190213
122.15 0.835605 0.516322 -0.187554
122.2 0.835752 0.517042 -0.184894
122.25 0.8359 0.517748 -0.182231
122.3 0.836047 0.518441 -0.179565
122.35 0.836195 0.51912 -0.176897
122.4 0.836342 0.519786 -0.174227
122.45 0.836489 0.520437 -0.171554
122.5 0.836636 0.521076 -0.16888
122.55 0.836783 0.5217 -0.166203
122.6 0.83693 0.522311 -0.163524
122.65 0.837076 0.522908 -0.160844
122.7 0.837223 0.523491 -0.158161
122.75 0.837369 0.524061 -0.155477
122.8 0.837515 0.524617 -0.152791
122.85 0.837661 0.525159 -0.150104
122.9 0.837807 0.525688 -0.147414
122.95 0.837953 0.526203 -0.144724
123.0 0.838099 0.526704 -0.142031
123.05 0.838245 0.527191 -0.139338
123.1 0.83839 0.527665 -0.136643
123.15 0.838536 0.528125 -0.133947
123.2 0.838681 0.528571 -0.13125
123.25 0.838826 0.529004 -0.128551
123.3 0.838971 0.529423 -0.125852
123.35 0.839116 0.529828 -0.123151
123.4 0.839261 0.53022 -0.12045
123.45 0.839406 0.530597 -0.117748
123.5 0.83955 0.530961 -0.115045
123.55 0.839695 0.531312 -0.112342
123.6 0.839839 0.531649 -0.109638
123.65 0.839983 0.531971 -0.106933
123.7 0.840127 0.532281 -0.104228
123.75 0.840271 0.532576 -0.101522
123.8 0.840415 0.532858 -0.0988163
123.85 0.840559 0.533126 -0.0961102
123.9 0.840702 0.533381 -0.0934038
123.95 0.840846 0.533622 -0.0906973
124.0 0.840989 0.533849 -0.0879907
124.05 0.841133 0.534062 -0.0852842
124.1 0.841276 0.534262 -0.0825777
124.15 0.841419 0.534448 -0.0798713
124.2 0.841562 0.534621 -0.0771652
124.25 0.841704 0.53478 -0.0744594
124.3 0.841847 0.534925 -0.0717539
124.35 0.84199 0.535057 -0.0690488
124.4 0.842132 0.535175 -0.0663442
124.45 0.842274 0.535279 -0.0636401
124.5 0.842417 0.53537 -0.0609367
124.55 0.842559 0.535447 -0.058234
124.6 0.842701 0.535511 -0.055532
124.65 0.842842 0.535561 -0.0528309
124.7 0.842984 0.535597 -0.0501306
124.75 0.843126 0.53562 -0.0474313
124.8 0.843267 0.53563 -0.0447331
124.85 0.843409 0.535626 -0.0420359
124.9 0.84355 0.535608 -0.0393399
124.95 0.843691 0.535577 -0.0366451
125.0 0.843832 0.535532 -0.0339517
125.05 0.843973 0.535474 -0.0312596
125.1 0.844114 0.535402 -0.0285689
125.15 0.844254 0.535317 -0.0258797
125.2 0.844395 0.535219 -0.0231922
125.25 0.844535 0.535107 -0.0205062
125.3 0.844676 0.534982 -0.0178219
125.35 0.844816 0.534843 -0.0151394
125.4 0.844956 0.534691 -0.0124588
125.45 0.845096 0.534525 -0.00978004
125.5 0.845236 0.534346 -0.00710325
125.55 0.845376 0.534154 -0.00442851
125.6 0.845515 0.533948 -0.00175586
125.65 0.845655 0.53373 0.000914624
125.7 0.845794 0.533497 0.00358287
125.75 0.845933 0.533252 0.00624882
125.8 0.846073 0.532993 0.00891241
125.85 0.846212 0.532721 0.0115736
125.9 0.846351 0.532436 0.0142322
125.95 0.846489 0.532138 0.0168883
126.0 0.846628 0.531826 0.0195418
126.05 0.846767 0.531501 0.0221926
126.1 0.846905 0.531164 0.0248406
126.15 0.847043 0.530812 0.0274858
126.2 0.847182 0.530448 0.0301281
126.25 0.84732 0.530071 0.0327675
126.3 0.847458 0.529681 0.0354038
126.35 0.847596 0.529277 0.0380371
126.4 0.847734 0.528861 0.0406672
126.45 0.847871 0.528432 0.0432941
126.5 0.848009 0.527989 0.0459178
126.55 0.848146 0.527534 0.0485381
126.6 0.848283 0.527066 0.051155
126.65 0.848421 0.526585 0.0537684
126.7 0.848558 0.52609 0.0563783
126.75 0.848695 0.525584 0.0589846
126.8 0.848832 0.525064 0.0615873
126.85 0.848968 0.524531 0.0641863
126.9 0.849105 0.523986 0.0667814
126.95 0.849241 0.523427 0.0693728
127.0 0.849378 0.522856 0.0719602
127.05 0.849514 0.522273 0.0745437
127.1 0.84965 0.521676 0.0771231
127.15 0.849786 0.521067 0.0796984
127.2 0.849922 0.520446 0.0822696
127.25 0.850058 0.519811 0.0848366
127.3 0.850194 0.519164 0.0873993
127.35 0.85033 0.518505 0.0899576
127.4 0.850465 0.517833 0.0925116
127.45 0.8506 0.517148 0.0950611
127.5 0.850736 0.516451 0.0976061
127.55 0.850871 0.515742 0.100146
127.6 0.851006 0.51502 0.102682
127.65 0.851141 0.514285 0.105213
127.7 0.851276 0.513539 0.10774
127.75 0.85141 0.51278 0.110261
127.8 0.851545 0.512008 0.112778
127.85 0.851679 0.511225 0.115289
127.9 0.851814 0.510429 0.117796
127.95 0.851948 0.509621 0.120297
128.0 0.852082 0.5088 0.122794
128.05 0.852216 0.507968 0.125285
128.1 0.85235 0.507123 0.127771
128.15 0.852484 0.506266 0.130252
128.2 0.852618 0.505398 0.132727
128.25 0.852751 0.504517 0.135197
128.3 0.852885 0.503624 0.137661
128.35 0.853018 0.502719 0.14012
128.4 0.853151 0.501802 0.142574
128.45 0.853284 0.500874 0.145021
128.5 0.853417 0.499933 0.147463
128.55 0.85355 0.498981 0.1499
128.6 0.853683 0.498017 0.15233
128.65 0.853816 0.497041 0.154755
128.7 0.853948 0.496053 0.157173
128.75 0.854081 0.495054 0.159586
128.8 0.854213 0.494043 0.161992
128.85 0.854346 0.49302 0.164393
128.9 0.854478 0.491986 0.166787
128.95 0.85461 0.49094 0.169175
129.0 0.854742 0.489883 0.171557
129.05 0.854873 0.488814 0.173933
129.1 0.855005 0.487734 0.176302
129.15 0.855137 0.486642 0.178664
129.2 0.855268 0.485539 0.181021
129.25 0.855399 0.484424 0.18337
129.3 0.855531 0.483299 0.185713
129.35 0.855662 0.482162 0.18805
129.4 0.855793 0.481014 0.190379
129.45 0.855924 0.479854 0.192702
129.5 0.856055 0.478684 0.195019
129.55 0.856185 0.477502 0.197328
129.6 0.856316 0.47631 0.19963
129.65 0.856446 0.475106 0.201926
129.7 0.856577 0.473891 0.204214
129.75 0.856707 0.472666 0.206495
129.8 0.856837 0.471429 0.208769
129.85 0.856967 0.470182 0.211036
129.9 0.857097 0.468924 0.213296
129.95 0.857227 0.467655 0.215549
130.0 0.857357 0.466375 0.217794
130.05 0.857486 0.465084 0.220032
130.1 0.857616 0.463783 0.222262
130.15 0.857745 0.462471 0.224485
130.2 0.857874 0.461149 0.2267
130.25 0.858004 0.459816 0.228908
130.3 0.858133 0.458473 0.231108
130.35 0.858262 0.457119 0.2333
130.4 0.85839 0.455755 0.235485
130.45 0.858519 0.454381 0.237662
130.5 0.858648 0.452996 0.239831
130.55 0.858776 0.451601 0.241992
130.6 0.858905 0.450195 0.244146
130.65 0.859033 0.44878 0.246291
130.7 0.859161 0.447354 0.248428
130.75 0.859289 0.445918 0.250557
130.8 0.859417 0.444472 0.252679
130.85 0.859545 0.443016 0.254792
130.9 0.859673 0.441551 0.256896
130.95 0.8598 0.440075 0.258993
131.0 0.859928 0.438589 0.261081
131.05 0.860055 0.437094 0.263161
131.1 0.860183 0.435589 0.265232
131.15 0.86031 0.434074 0.267295
131.2 0.860437 0.432549 0.26935
131.25 0.860564 0.431015 0.271396
131.3 0.860691 0.429471 0.273433
131.35 0.860818 0.427918 0.275462
131.4 0.860944 0.426355 0.277482
131.45 0.861071 0.424782 0.279493
131.5 0.861198 0.423201 0.281496
131.55 0.861324 0.42161 0.28349
131.6 0.86145 0.420009 0.285475
131.65 0.861576 0.4184 0.287451
131.7 0.861702 0.416781 0.289418
131.75 0.861828 0.415153 0.291377
131.8 0.861954 0.413516 0.293326
131.85 0.86208 0.411869 0.295266
131.9 0.862205 0.410214 0.297197
131.95 0.862331 0.40855 0.299119
132.0 0.862456 0.406877 0.301032
132.05 0.862582 0.405195 0.302935
132.1 0.862707 0.403504 0.30483
132.15 0.862832 0.401805 0.306715
132.2 0.862957 0.400097 0.308591
132.25 0.863082 0.39838 0.310457
132.3 0.863206 0.396654 0.312314
132.35 0.863331 0.39492 0.314161
132.4 0.863456 0.393178 0.315999
132.45 0.86358 0.391427 0.317828
132.5 0.863705 0.389667 0.319647
132.55 0.863829 0.3879 0.321456
132.6 0.863953 0.386123 0.323255
132.65 0.864077 0.384339 0.325045
132.7 0.864201 0.382547 0.326826
132.75 0.864325 0.380746 0.328596
132.8 0.864448 0.378937 0.330357
132.85 0.864572 0.377121 0.332108
132.9 0.864695 0.375296 0.333849
132.95 0.864819 0.373463 0.33558
133.0 0.864942 0.371623 0.337301
133.05 0.865065 0.369774 0.339012
133.1 0.865188 0.367918 0.340713
133.15 0.865311 0.366054 0.342404
133.2 0.865434 0.364183 0.344085
133.25 0.865557 0.362303 0.345756
133.3 0.86568 0.360417 0.347417
133.35 0.865802 0.358522 0.349068
133.4 0.865925 0.356621 0.350708
133.45 0.866047 0.354712 0.352338
133.5 0.866169 0.352795 0.353958
133.55 0.866291 0.350872 0.355568
133.6 0.866413 0.348941 0.357167
133.65 0.866535 0.347003 0.358756
133.7 0.866657 0.345057 0.360334
133.75 0.866779 0.343105 0.361902
133.8 0.866901 0.341146 0.36346
133.85 0.867022 0.33918 0.365007
133.9 0.867144 0.337206 0.366543
133.95 0.867265 0.335226 0.368069
134.0 0.867386 0.33324 0.369584
134.05 0.867507 0.331246 0.371089
134.1 0.867628 0.329246 0.372583
134.15 0.867749 0.327239 0.374067
134.2 0.86787 0.325226 0.375539
134.25 0.867991 0.323206 0.377001
134.3 0.868111 0.32118 0.378453
134.35 0.868232 0.319147 0.379893
134.4 0.868352 0.317108 0.381323
134.45 0.868472 0.315063 0.382742
134.5 0.868593 0.313011 0.384149
134.55 0.868713 0.310954 0.385547
134.6 0.868833 0.30889 0.386933
134.65 0.868952 0.30682 0.388308
134.7 0.869072 0.304744 0.389672
134.75 0.869192 0.302663 0.391025
134.8 0.869311 0.300575 0.392367
134.85 0.869431 0.298482 0.393698
134.9 0.86955 0.296383 0.395018
134.95 0.86967 0.294278 0.396327
135.0 0.869789 0.292167 0.397625
135.05 0.869908 0.290051 0.398912
135.1 0.870027 0.28793 0.400187
135.15 0.870146 0.285803 0.401452
135.2 0.870264 0.28367 0.402705
135.25 0.870383 0.281532 0.403947
135.3 0.870502 0.279389 0.405177
135.35 0.87062 0.277241 0.406397
135.4 0.870738 0.275087 0.407605
135.45 0.870857 0.272929 0.408802
135.5 0.870975 0.270765 0.409987
135.55 0.871093 0.268596 0.411161
135.6 0.871211 0.266423 0.412324
135.65 0.871329 0.264244 0.413475
135.7 0.871446 0.262061 0.414615
135.75 0.871564 0.259873 0.415743
135.8 0.871682 0.25768 0.41686
135.85 0.871799 0.255483 0.417965
135.9 0.871916 0.253281 0.419059
135.95 0.872034 0.251074 0.420142
136.0 0.872151 0.248863 0.421213
136.05 0.872268 0.246648 0.422272
136.1 0.872385 0.244428 0.42332
136.15 0.872502 0.242204 0.424356
136.2 0.872618 0.239976 0.425381
136.25 0.872735 0.237744 0.426394
136.3 0.872851 0.235508 0.427395
136.35 0.872968 0.233267 0.428385
136.4 0.873084 0.231023 0.429363
136.45 0.8732 0.228774 0.430329
136.5 0.873317 0.226522 0.431284
136.55 0.873433 0.224266 0.432227
136.6 0.873549 0.222006 0.433158
136.65 0.873664 0.219743 0.434078
136.7 0.87378 0.217476 0.434986
136.75 0.873896 0.215205 0.435882
136.8 0.874011 0.212931 0.436766
136.85 0.874127 0.210654 0.437638
136.9 0.874242 0.208373 0.438499
136.95 0.874357 0.206089 0.439348
137.0 0.874473 0.203801 0.440185
137.05 0.874588 0.201511 0.44101
137.1 0.874703 0.199217 0.441824
137.15 0.874817 0.19692 0.442625
137.2 0.874932 0.19462 0.443415
137.25 0.875047 0.192317 0.444193
137.3 0.875161 0.190012 0.444959
137.35 0.875276 0.187703 0.445713
137.4 0.87539 0.185392 0.446455
137.45 0.875504 0.183078 0.447185
137.5 0.875619 0.180761 0.447903
137.55 0.875733 0.178442 0.44861
137.6 0.875847 0.17612 0.449304
137.65 0.875961 0.173796 0.449987
137.7 0.876074 0.17147 0.450657
137.75 0.876188 0.169141 0.451316
137.8 0.876302 0.16681 0.451962
137.85 0.876415 0.164476 0.452597
137.9 0.876528 0.162141 0.45322
137.95 0.876642 0.159803 0.453831
138.0 0.876755 0.157463 0.454429
138.05 0.876868 0.155122 0.455016
138.1 0.876981 0.152778 0.455591
138.15 0.877094 0.150433 0.456154
138.2 0.877207 0.148086 0.456705
138.25 0.877319 0.145737 0.457243
138.3 0.877432 0.143386 0.45777
138.35 0.877544 0.141034 0.458285
138.4 0.877657 0.13868 0.458788
138.45 0.877769 0.136325 0.459278
138.5 0.877881 0.133969 0.459757
138.55 0.877994 0.131611 0.460224
138.6 0.878106 0.129251 0.460678
138.65 0.878218 0.126891 0.461121
138.7 0.878329 0.124529 0.461552
138.75 0.878441 0.122166 0.46197
138.8 0.878553 0.119803 0.462377
138.85 0.878664 0.117438 0.462772
138.9 0.878776 0.115072 0.463154
138.95 0.878887 0.112705 0.463525
139.0 0.878998 0.110338 0.463883
139.05 0.879109 0.10797 0.46423
139.1 0.879221 0.105601 0.464564
139.15 0.879331 0.103231 0.464887
139.2 0.879442 0.100861 0.465197
139.25 0.879553 0.0984904 0.465495
139.3 0.879664 0.0961193 0.465782
139.35 0.879774 0.0937479 0.466056
139.4 0.879885 0.0913761 0.466319
139.45 0.879995 0.0890041 0.466569
139.5 0.880106 0.0866318 0.466807
139.55 0.880216 0.0842594 0.467034
139.6 0.880326 0.0818869 0.467248
139.65 0.880436 0.0795144 0.467451
139.7 0.880546 0.0771419 0.467641
139.75 0.880656 0.0747695 0.46782
139.8 0.880765 0.0723973 0.467986
139.85 0.880875 0.0700253 0.468141
139.9 0.880985 0.0676536 0.468283
139.95 0.881094 0.0652822 0.468414
140.0 0.881203 0.0629112 0.468533
140.05 0.881313 0.0605406 0.46864
140.1 0.881422 0.0581706 0.468734
140.15 0.881531 0.0558011 0.468817
140.2 0.88164 0.0534323 0.468888
140.25 0.881749 0.0510641 0.468948
140.3 0.881857 0.0486967 0.468995
140.35 0.881966 0.0463302 0.46903
140.4 0.882075 0.0439645 0.469054
140.45 0.882183 0.0415997 0.469065
140.5 0.882292 0.0392359 0.469065
140.55 0.8824 0.0368732 0.469053
140.6 0.882508 0.0345115 0.469029
140.65 0.882616 0.0321511 0.468993
140.7 0.882724 0.0297918 0.468946
140.75 0.882832 0.0274339 0.468887
140.8 0.88294 0.0250773 0.468815
140.85 0.883048 0.0227221 0.468733
140.9 0.883155 0.0203683 0.468638
140.95 0.883263 0.0180161 0.468532
141.0 0.883371 0.0156654 0.468413
141.05 0.883478 0.0133164 0.468284
141.1 0.883585 0.0109691 0.468142
141.15 0.883692 0.00862348 0.467989
141.2 0.883799 0.00627971 0.467824
141.25 0.883906 0.00393781 0.467647
141.3 0.884013 0.00159783 0.467459
141.35 0.88412 -0.000740172 0.467259
141.4 0.884227 -0.00307613 0.467047
141.45 0.884334 -0.00540999 0.466824
141.5 0.88444 -0.0077417 0.466589
141.55 0.884547 -0.0100712 0.466343
141.6 0.884653 -0.0123984 0.466085
141.65 0.884759 -0.0147233 0.465816
141.7 0.884865 -0.0170458 0.465535
141.75 0.884971 -0.0193659 0.465242
141.8 0.885077 -0.0216835 0.464938
141.85 0.885183 -0.0239985 0.464623
141.9 0.885289 -0.026311 0.464296
141.95 0.885395 -0.0286207 0.463958
142.0 0.8855 -0.0309277 0.463608
142.05 0.885606 -0.033232 0.463247
142.1 0.885711 -0.0355334 0.462874
142.15 0.885817 -0.037832 0.46249
142.2 0.885922 -0.0401275 0.462095
142.25 0.886027 -0.0424201 0.461689
142.3 0.886132 -0.0447097 0.461271
142.35 0.886237 -0.0469961 0.460841
142.4 0.886342 -0.0492793 0.460401
142.45 0.886447 -0.0515594 0.459949
142.5 0.886552 -0.0538361 0.459486
142.55 0.886656 -0.0561095 0.459012
142.6 0.886761 -0.0583795 0.458527
142.65 0.886865 -0.0606461 0.458031
142.7 0.88697 -0.0629092 0.457523
142.75 0.887074 -0.0651688 0.457004
142.8 0.887178 -0.0674247 0.456475
142.85 0.887282 -0.069677 0.455934
142.9 0.887386 -0.0719255 0.455382
142.95 0.88749 -0.0741703 0.454819
143.0 0.887594 -0.0764113 0.454245
143.05 0.887697 -0.0786484 0.45366
143.1 0.887801 -0.0808816 0.453064
143.15 0.887905 -0.0831108 0.452458
143.2 0.888008 -0.085336 0.45184
143.25 0.888111 -0.087557 0.451212
143.3 0.888215 -0.089774 0.450572
143.35 0.888318 -0.0919867 0.449922
143.4 0.888421 -0.0941952 0.449261
143.45 0.888524 -0.0963994 0.448589
143.5 0.888627 -0.0985993 0.447907
143.55 0.88873 -0.100795 0.447214
143.6 0.888832 -0.102986 0.44651
143.65 0.888935 -0.105172 0.445795
143.7 0.889038 -0.107354 0.44507
143.75 0.88914 -0.109532 0.444334
143.8 0.889242 -0.111704 0.443588
143.85 0.889345 -0.113872 0.442831
143.9 0.889447 -0.116035 0.442064
143.95 0.889549 -0.118194 0.441286
144.0 0.889651 -0.120347 0.440497
144.05 0.889753 -0.122496 0.439698
144.1 0.889855 -0.12464 0.438889
144.15 0.889956 -0.126778 0.438069
144.2 0.890058 -0.128912 0.43724
144.25 0.89016 -0.13104 0.436399
144.3 0.890261 -0.133164 0.435549
144.35 0.890362 -0.135282 0.434688
144.4 0.890464 -0.137395 0.433817
144.45 0.890565 -0.139502 0.432935
144.5 0.890666 -0.141604 0.432044
144.55 0.890767 -0.143701 0.431143
144.6 0.890868 -0.145793 0.430231
144.65 0.890969 -0.147878 0.429309
144.7 0.89107 -0.149959 0.428377
144.75 0.89117 -0.152033 0.427436
144.8 0.891271 -0.154102 0.426484
144.85 0.891371 -0.156166 0.425522
144.9 0.891472 -0.158223 0.424551
144.95 0.891572 -0.160275 0.423569
145.0 0.891672 -0.162321 0.422578
145.05 0.891773 -0.164361 0.421577
145.1 0.891873 -0.166395 0.420566
145.15 0.891973 -0.168424 0.419545
145.2 0.892073 -0.170446 0.418515
145.25 0.892172 -0.172462 0.417475
145.3 0.892272 -0.174472 0.416425
145.35 0.892372 -0.176476 0.415366
145.4 0.892471 -0.178473 0.414297
145.45 0.892571 -0.180465 0.413219
145.5 0.89267 -0.18245 0.412131
145.55 0.892769 -0.184428 0.411034
145.6 0.892869 -0.186401 0.409927
145.65 0.892968 -0.188367 0.408811
145.7 0.893067 -0.190326 0.407686
145.75 0.893166 -0.192279 0.406551
145.8 0.893264 -0.194226 0.405407
145.85 0.893363 -0.196165 0.404254
145.9 0.893462 -0.198099 0.403092
145.95 0.89356 -0.200025 0.40192
146.0 0.893659 -0.201945 0.400739
146.05 0.893757 -0.203858 0.39955
146.1 0.893856 -0.205764 0.398351
146.15 0.893954 -0.207663 0.397143
146.2 0.894052 -0.209555 0.395926
146.25 0.89415 -0.211441 0.3947
146.3 0.894248 -0.213319 0.393466
146.35 0.894346 -0.215191 0.392222
146.4 0.894444 -0.217055 0.39097
146.45 0.894542 -0.218912 0.389709
146.5 0.894639 -0.220762 0.388439
146.55 0.894737 -0.222605 0.38716
146.6 0.894834 -0.224441 0.385873
146.65 0.894932 -0.226269 0.384577
146.7 0.895029 -0.22809 0.383273
146.75 0.895126 -0.229904 0.38196
146.8 0.895223 -0.23171 0.380638
146.85 0.89532 -0.233509 0.379309
146.9 0.895417 -0.235301 0.37797
146.95 0.895514 -0.237085 0.376624
147.0 0.895611 -0.238861 0.375269
147.05 0.895708 -0.24063 0.373905
147.1 0.895804 -0.242391 0.372534
147.15 0.895901 -0.244144 0.371154
147.2 0.895997 -0.24589 0.369766
147.25 0.896094 -0.247628 0.36837
147.3 0.89619 -0.249358 0.366966
147.35 0.896286 -0.251081 0.365554
147.4 0.896382 -0.252796 0.364134
147.45 0.896478 -0.254502 0.362706
147.5 0.896574 -0.256201 0.36127
147.55 0.89667 -0.257892 0.359826
147.6 0.896766 -0.259575 0.358374
147.65 0.896861 -0.26125 0.356915
147.7 0.896957 -0.262916 0.355448
147.75 0.897053 -0.264575 0.353973
147.8 0.897148 -0.266226 0.35249
147.85 0.897243 -0.267868 0.351
147.9 0.897339 -0.269502 0.349502
147.95 0.897434 -0.271128 0.347997
148.0 0.897529 -0.272746 0.346485
148.05 0.897624 -0.274355 0.344964
148.1 0.897719 -0.275956 0.343437
148.15 0.897814 -0.277549 0.341902
148.2 0.897909 -0.279133 0.34036
148.25 0.898003 -0.280709 0.338811
148.3 0.898098 -0.282276 0.337254
